lineage_id,publication_outcome,lineage_revision_count,lineage_activity_duration_years,lineage_length,wg_assignment,wg_count,author_count,organisation_count,cross_organisation,affiliation_mapped_records,affiliation_unresolved_records
draft-litkowski-rtgwg-spf-uloop-pb-statement,Unsuccessful,3,0.6899383983572895,1,No recorded WG,0,1,0,False,0,1
draft-litkowski-rtgwg-uloop-delay,Unsuccessful,5,2.6584531143052703,1,Recorded WG,1,4,1,False,1,3
draft-litkowski-spring-non-protected-paths,Unsuccessful,3,0.7720739219712526,1,No recorded WG,0,2,1,False,1,1
draft-litkowski-spring-sr-yang,Unsuccessful,2,0.30116358658453113,1,Recorded WG,1,3,2,True,2,1
draft-littlefield-dhcp-vendor,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-littlefield-sipping-mgmt-event,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-litzki-sovp,Ongoing,2,0.0054757015742642025,1,No recorded WG,0,1,0,False,0,1
draft-liu-6man-aggregate-header-limit-problem,Ongoing,6,1.623545516769336,2,No recorded WG,0,2,2,True,4,0
draft-liu-6man-dhcpv6-slaac-implementation-guide,Unsuccessful,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-liu-6man-icmp-verification,Ongoing,10,4.268309377138946,1,No recorded WG,0,3,2,True,2,1
draft-liu-6man-ident-tunnel-packet-addr,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-6man-max-header-size,Ongoing,4,0.8624229979466119,3,No recorded WG,0,3,2,True,7,0
draft-liu-6man-nd-nms-discovery,Unsuccessful,2,1.0157426420260096,1,No recorded WG,0,1,1,False,1,0
draft-liu-6man-tunnel-mtu-config,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-6renum-dhcpv6-slaac-switching,Unsuccessful,3,0.5174537987679672,1,No recorded WG,0,3,1,False,1,2
draft-liu-6renum-gap-analysis,Unsuccessful,4,0.4271047227926078,1,No recorded WG,0,3,1,False,2,1
draft-liu-aaa-diameter-session-mobility,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-access-collaboration-agent,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-add-dnssd-edns,Ongoing,3,0.6680355920602327,1,No recorded WG,0,4,0,False,0,4
draft-liu-add-ppp-edns-negotiation,Ongoing,3,0.6680355920602327,1,No recorded WG,0,5,0,False,0,5
draft-liu-agent-context-protocol,Ongoing,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-liu-agent-metadata-sync-protocol,Ongoing,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-liu-agent-operation-authorization,Ongoing,3,0.30116358658453113,1,No recorded WG,0,3,1,False,1,2
draft-liu-agent-protocol-over-moq,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-liu-alto-can-usecase,Ongoing,2,0.5256673511293635,1,No recorded WG,0,2,1,False,2,0
draft-liu-anima-grasp-api,Unsuccessful,7,1.6399726214921286,1,Recorded WG,1,4,1,False,1,3
draft-liu-anima-intent-distribution,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-apn-edge-usecase,Ongoing,6,5.678302532511978,1,No recorded WG,0,4,2,True,4,0
draft-liu-apn-header-auth,Ongoing,2,0.5065023956194388,1,No recorded WG,0,4,1,False,2,2
draft-liu-aponf-abstract-network-view-use-case,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-liu-aponf-using-abstract-view-use-case,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,2,2
draft-liu-behave-ftp64,Unsuccessful,5,0.8898015058179329,1,No recorded WG,0,2,1,False,2,0
draft-liu-behave-nat46,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,2,1,False,1,1
draft-liu-bess-evpn-mcast-bw-quantity-df-election,Unsuccessful,4,2.2012320328542097,1,No recorded WG,0,4,4,True,4,0
draft-liu-bess-evpn-mcast-synch-enhance,Unsuccessful,2,0.5010266940451745,1,No recorded WG,0,2,1,False,2,0
draft-liu-bess-multihome-srv6-service-sid-flag,Ongoing,7,2.3600273785078714,2,No recorded WG,0,4,2,True,4,4
draft-liu-bess-mvpn-yang,Unsuccessful,8,3.561943874058864,1,No recorded WG,0,6,2,True,4,2
draft-liu-bess-srv6-anycast-vpn-service,Ongoing,3,0.7529089664613279,1,No recorded WG,0,4,3,True,3,1
draft-liu-bess-srv6-evpn-validation,Ongoing,5,1.6125941136208077,1,No recorded WG,0,4,2,True,2,2
draft-liu-bess-srv6-l3vpn-fast-reoute,Ongoing,2,0.5065023956194388,1,No recorded WG,0,3,2,True,2,1
draft-liu-bess-srv6-service-sid-anycast-flag,Ongoing,3,1.0458590006844628,1,No recorded WG,0,3,2,True,2,1
draft-liu-bfd-srv6-policy-encap,Ongoing,9,3.6878850102669403,2,No recorded WG,0,5,2,True,6,3
draft-liu-bid-protocol-specification,Ongoing,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-liu-bier-uloop,Ongoing,7,1.891854893908282,1,No recorded WG,0,4,2,True,2,2
draft-liu-bmwg-virtual-network-benchmark,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-liu-bonica-dhcpv6-slaac-problem,Unsuccessful,3,0.5749486652977412,1,No recorded WG,0,2,2,True,2,0
draft-liu-bonica-v6ops-dhcpv6-slaac-problem,Unsuccessful,1,0.0,1,No recorded WG,0,4,2,True,2,2
draft-liu-can-gap-reqs,Ongoing,1,0.0,1,No recorded WG,0,6,3,True,5,1
draft-liu-can-ps-usecases,Ongoing,1,0.0,1,No recorded WG,0,7,2,True,4,3
draft-liu-cats-bgp-epe-applicability,Ongoing,2,0.0,2,No recorded WG,0,1,1,False,2,0
draft-liu-cats-dns-service-discovery,Ongoing,2,0.33401779603011633,1,No recorded WG,0,4,0,False,0,4
draft-liu-ccamp-optical2cloud-problem-statement,Ongoing,10,3.488021902806297,2,No recorded WG,0,5,3,True,6,1
draft-liu-cdni-cost,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-liu-cdni-metadata-interface,Unsuccessful,2,0.02190280629705681,1,No recorded WG,0,4,1,False,4,0
draft-liu-cloud-mobile-core,Unsuccessful,3,1.0157426420260096,1,No recorded WG,0,5,3,True,5,0
draft-liu-coin-differential-reservation,Ongoing,2,0.30390143737166325,1,No recorded WG,0,3,1,False,3,0
draft-liu-coinrg-requirement,Ongoing,4,1.0130047912388775,1,No recorded WG,0,2,1,False,2,0
draft-liu-core-coap-delay-attacks,Unsuccessful,2,0.3258042436687201,1,No recorded WG,0,2,1,False,2,0
draft-liu-dclc-gap-virtual-test,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-decade-subscription,Unsuccessful,2,0.019164955509924708,1,No recorded WG,0,1,0,False,0,1
draft-liu-detnet-dynamic-latency-guarantee,Unsuccessful,2,0.3258042436687201,1,No recorded WG,0,2,1,False,2,0
draft-liu-detnet-rcqf,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-liu-dhc-3gpp-option,Unsuccessful,4,1.4537987679671458,1,No recorded WG,0,6,1,False,3,3
draft-liu-dhc-dhcp-yang-model,Unsuccessful,8,3.780971937029432,1,No recorded WG,0,3,2,True,3,0
draft-liu-dhc-ho,Unsuccessful,4,1.3853524982888432,1,No recorded WG,0,3,1,False,3,0
draft-liu-distributed-mobile-ip,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-distributed-mobility,Unsuccessful,2,0.3394934976043806,1,No recorded WG,0,4,2,True,3,1
draft-liu-distributed-mobility-handover-analysis,Unsuccessful,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-liu-distributed-mobility-signalling-analysis,Unsuccessful,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-liu-distributed-mobility-traffic-analysis,Unsuccessful,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-liu-dln-use-cases,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-dmm-address-selection,Unsuccessful,3,3.3347022587268995,1,No recorded WG,0,5,3,True,4,1
draft-liu-dmm-best-practices-gap-analysis,Unsuccessful,2,0.0027378507871321013,1,No recorded WG,0,3,2,True,2,1
draft-liu-dmm-deployment-scenario,Unsuccessful,6,1.675564681724846,1,No recorded WG,0,5,2,True,3,2
draft-liu-dmm-dynamic-anchor-discussion,Unsuccessful,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-liu-dmm-flows-distribution-and-handoff,Unsuccessful,2,0.5503080082135524,1,No recorded WG,0,2,0,False,0,2
draft-liu-dmm-mobility-api,Unsuccessful,3,1.6700889801505818,1,No recorded WG,0,3,2,True,3,0
draft-liu-dmm-of-deployment,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-dmm-pmip-based-approach,Unsuccessful,3,0.6899383983572895,1,No recorded WG,0,3,2,True,2,1
draft-liu-dmsc-acps-arc,Ongoing,4,0.04106776180698152,1,No recorded WG,0,4,0,False,0,4
draft-liu-dmsc-gw-requirements,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-dnsop-dns-cache,Unsuccessful,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-liu-dnsop-protective-dns,Ongoing,3,0.6570841889117043,1,No recorded WG,0,4,1,False,2,2
draft-liu-dyncast-gap-reqs,Ongoing,4,1.3908281998631074,2,No recorded WG,0,5,2,True,8,2
draft-liu-dyncast-ps-usecases,Ongoing,5,1.429158110882957,1,No recorded WG,0,7,2,True,4,3
draft-liu-enterprise-network-policies,Ongoing,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-liu-epp-pa-notify,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-epp-soap,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-epp-ustld,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-ftp64-extension,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,2,1
draft-liu-ftpext2-ftp64,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,3,1
draft-liu-gdoi-extensions,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-liu-gmpls-ospf-restoration,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-grow-bmp-multiple-peer-header,Ongoing,2,0.5119780971937029,1,No recorded WG,0,4,3,True,3,1
draft-liu-grow-bmp-over-quic,Ongoing,7,1.431895961670089,1,Recorded WG,1,5,2,True,2,3
draft-liu-grow-bmp-rm-aggregated,Ongoing,6,2.302532511978097,1,No recorded WG,0,4,3,True,3,1
draft-liu-grow-bmp-stats-reports,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,2,1
draft-liu-han-zhang-lakaiot,Ongoing,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-liu-i2rs-architecture,Unsuccessful,3,0.3066392881587953,1,No recorded WG,0,3,2,True,3,0
draft-liu-i2rs-ipv6-use-case,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-ican,Ongoing,2,0.3258042436687201,1,No recorded WG,0,4,2,True,3,1
draft-liu-icn-implementation-sdn,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,1,2
draft-liu-idr-bgp-ls-energy-efficiency,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,1,1
draft-liu-idr-bgp-ls-shorter-srv6-extensions,Ongoing,2,0.5448323066392882,1,No recorded WG,0,2,1,False,2,0
draft-liu-idr-bgp-ls-srp-flexible-path-selection,Ongoing,2,0.5092402464065708,1,No recorded WG,0,3,1,False,1,2
draft-liu-idr-bgp-network-slicing,Ongoing,3,2.9787816563997263,1,No recorded WG,0,2,1,False,2,0
draft-liu-idr-bgp-sr-policy-cp-threshold,Ongoing,3,1.08145106091718,1,No recorded WG,0,3,1,False,1,2
draft-liu-idr-bgpls-epe-te-pm,Ongoing,2,0.5229295003422314,1,No recorded WG,0,4,1,False,3,1
draft-liu-idr-bgpls-extention-for-srv6-endxu,Ongoing,2,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-idr-bgpls-sr-p2mp-policy-distribution,Ongoing,8,3.167693360711841,1,No recorded WG,0,4,3,True,3,1
draft-liu-idr-flowspec-ifit,Ongoing,5,0.06570841889117043,1,No recorded WG,0,3,2,True,3,0
draft-liu-idr-segment-routing-te-policy-complement,Ongoing,5,0.7145790554414785,1,No recorded WG,0,2,1,False,2,0
draft-liu-idr-sr-policy-energy-efficiency,Ongoing,2,0.35592060232717315,1,No recorded WG,0,3,2,True,2,1
draft-liu-idr-sr-segment-list-optimize,Ongoing,10,2.839151266255989,2,Recorded WG,1,6,3,True,5,4
draft-liu-iiot-sfc-edge-computing-applicability,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-intarea-gre-tunnel-yang,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-intarea-ipipv4-tunnel-yang,Unsuccessful,3,0.7173169062286106,1,No recorded WG,0,6,3,True,6,0
draft-liu-intarea-ps-protocol-auth,Unsuccessful,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-liu-iot-arch,Ongoing,3,0.9253935660506503,1,No recorded WG,0,3,0,False,0,3
draft-liu-iotops-modbus-seriallink-sec-spec,Ongoing,7,0.03559206023271732,1,No recorded WG,0,5,2,True,2,3
draft-liu-ippm-srv6-bandwidth-measurement,Ongoing,4,0.5776865160848734,2,No recorded WG,0,5,2,True,4,6
draft-liu-ipsec-vpn-management,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-ipsecme-ikev2-mtu-dect,Ongoing,11,3.6577686516084875,1,No recorded WG,0,4,1,False,4,0
draft-liu-ipsecme-ikev2-rekey-redundant-sas,Ongoing,3,0.919917864476386,1,No recorded WG,0,3,1,False,3,0
draft-liu-ipv6-fdad,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-liu-ipv6-renum-conflicts,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-isis-auto-conf,Unsuccessful,7,1.9931553730321698,1,Recorded WG,1,5,3,True,3,2
draft-liu-its-mobility,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-its-scenario,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-liu-l2vpn-evpn-yang,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-liu-l2vpn-vpls-inter-domain-redundancy,Unsuccessful,5,1.0047912388774811,1,No recorded WG,0,5,3,True,5,0
draft-liu-l2vpn-vpls-vlan-ext,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-lamps-browser-webpki-cert-preservation,Ongoing,7,0.6625598904859685,1,No recorded WG,0,5,2,True,2,3
draft-liu-lamps-certification-path-validation,Ongoing,13,0.7501711156741958,1,No recorded WG,0,5,2,True,2,3
draft-liu-lamps-mechanism-updates-to-rfc-5280,Ongoing,8,0.5201916495550992,1,No recorded WG,0,5,2,True,2,3
draft-liu-lmap-rest,Unsuccessful,4,0.837782340862423,1,No recorded WG,0,5,0,False,0,5
draft-liu-lsr-isis-ifit-node-capability,Ongoing,16,0.4134154688569473,6,No recorded WG,0,6,4,True,23,0
draft-liu-lsr-mpls-inspection-msd,Ongoing,5,0.5366187542778919,1,No recorded WG,0,1,1,False,1,0
draft-liu-lsr-p2poverlan,Successful,13,0.9363449691991786,1,No recorded WG,0,3,1,False,3,0
draft-liu-magma-igmpv3-mldv2-lite,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-mboned-adaptive-utom,Ongoing,2,0.29021218343600275,1,No recorded WG,0,6,3,True,3,3
draft-liu-mboned-mldauth-ps,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-mboned-multicast-realstream-monitor,Unknown,0,,1,No recorded WG,0,3,1,False,2,1
draft-liu-mext-distributed-mobile-ip,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-mif-api-extension,Unsuccessful,6,2.0314852840520192,1,No recorded WG,0,4,2,True,3,1
draft-liu-mif-flow-control-ps,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-mif-socket-api,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-liu-mobileip-lke,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-mobileip-mipv6overmipv4,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-mobileip-mipv6tomipv4,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-mpls-ldp-p2mp-reroute,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-mpls-lsp-ping-nrp,Ongoing,2,0.7446954140999316,1,No recorded WG,0,2,1,False,2,0
draft-liu-mpls-mna-sr-service-metadata,Ongoing,4,5.3114305270362765,2,No recorded WG,0,1,1,False,2,0
draft-liu-mpls-nas-combination,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-mpls-rsvp-shared-protection,Unknown,0,,1,No recorded WG,0,1,0,False,0,1
draft-liu-mpls-rsvp-te-gr-frr,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-mpls-tp-bnm,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-mpls-tp-interconnected-ring-protection,Unsuccessful,6,1.9822039698836413,1,No recorded WG,0,3,1,False,1,2
draft-liu-mpls-tp-p2mp-linear-protection,Unsuccessful,2,0.5037645448323066,1,No recorded WG,0,1,1,False,1,0
draft-liu-mpls-tp-p2mp-share-protection,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-liu-mpls-tp-p2mp-shared-protection,Unsuccessful,4,1.377138945927447,1,No recorded WG,0,4,0,False,0,4
draft-liu-mpls-tp-ring-protection,Unsuccessful,2,1.0321697467488022,1,No recorded WG,0,4,0,False,0,4
draft-liu-mpls-tp-ring-protection-switching,Unsuccessful,1,0.0,1,No recorded WG,0,3,0,False,0,3
draft-liu-mpls-upstream-load-balance,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-msr6-use-cases,Ongoing,2,0.34770704996577684,1,No recorded WG,0,6,4,True,6,0
draft-liu-multicast-for-computing-storage,Ongoing,1,0.0,1,No recorded WG,0,2,2,True,2,0
draft-liu-multimob-igmp-mld-mobility-req,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-multimob-igmp-mld-wireless-mobile,Unsuccessful,5,1.3333333333333333,1,No recorded WG,0,3,1,False,1,2
draft-liu-multimob-multicast-receiver-mobility,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-multimob-pmipv6-multicast-ro,Unsuccessful,3,0.49555099247091033,1,No recorded WG,0,2,1,False,2,0
draft-liu-multimob-reliable-igmp-mld,Unknown,0,,1,No recorded WG,0,2,1,False,1,1
draft-liu-mwrmn,Ongoing,5,1.9110198494182067,1,No recorded WG,0,1,0,False,0,1
draft-liu-nasr-requirements,Ongoing,4,0.6981519507186859,1,No recorded WG,0,6,2,True,4,2
draft-liu-netconf-ext-obtain-ds-diff,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-netconf-fragmentation,Unsuccessful,2,0.39698836413415467,1,No recorded WG,0,2,1,False,2,0
draft-liu-netconf-multi-instances,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-netconf-multiple-replies,Unsuccessful,3,1.0349075975359343,1,No recorded WG,0,4,3,True,4,0
draft-liu-netext-flow-pmip,Unsuccessful,4,1.0349075975359343,1,No recorded WG,0,3,1,False,3,0
draft-liu-netext-singnaling-data-separation,Unknown,0,,1,No recorded WG,0,2,1,False,2,0
draft-liu-netmod-yang-abstract-topo,Unsuccessful,1,0.0,1,No recorded WG,0,4,3,True,3,1
draft-liu-netmod-yang-schedule,Unsuccessful,6,1.9520876112251881,1,No recorded WG,0,6,3,True,3,3
draft-liu-nfsv4-rocev2,Ongoing,1,0.0,1,No recorded WG,0,5,1,False,2,3
draft-liu-nfvrg-analytic-framework,Unsuccessful,1,0.0,1,No recorded WG,0,1,0,False,0,1
draft-liu-nmrg-ai-llm-inference-requirements,Ongoing,3,0.6707734428473648,1,No recorded WG,0,2,1,False,2,0
draft-liu-nmrg-networkless-roadmap,Unsuccessful,2,0.29568788501026694,1,No recorded WG,0,2,1,False,1,1
draft-liu-nvo3-naas-arch,Unsuccessful,2,0.38329911019849416,1,No recorded WG,0,2,2,True,2,0
draft-liu-nvo3-naas-requirement,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-nvo3-ps-vxlan-perfomance,Unsuccessful,1,0.0,1,No recorded WG,0,5,3,True,3,2
draft-liu-nvo3-vxlan-security-option,Unsuccessful,2,0.04106776180698152,1,No recorded WG,0,2,1,False,2,0
draft-liu-oauth-a2a-profile,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-on-network-path-validation,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-opentrustprotocol-cbor,Unsuccessful,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-liu-opentrustprotocol-usecase,Unsuccessful,2,0.30937713894592744,1,No recorded WG,0,2,0,False,0,2
draft-liu-openv6-architecture,Unsuccessful,2,0.31759069130732376,1,No recorded WG,0,3,2,True,3,0
draft-liu-ops-cco-cm-requirement,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-opsarea-ipv6-renumbering-guidelines,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-opsawg-alt-mark-per-packet,Ongoing,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-opsawg-cco-cm-requirement,Ongoing,3,0.9883641341546886,1,No recorded WG,0,2,1,False,2,0
draft-liu-opsawg-ipfix-bgp-pov,Ongoing,2,0.08761122518822724,1,No recorded WG,0,3,2,True,3,0
draft-liu-opsawg-ipfix-bgp-vpn,Ongoing,2,0.10951403148528405,1,No recorded WG,0,3,2,True,3,0
draft-liu-opsawg-ipfix-igp-algo,Ongoing,2,0.33675564681724846,1,No recorded WG,0,2,1,False,2,0
draft-liu-opsawg-ipfix-mpls-mna,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-opsawg-ipfix-muti-layer,Ongoing,3,0.49828884325804246,1,No recorded WG,0,2,1,False,2,0
draft-liu-opsawg-ipfix-network-slice,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-opsec-ds-lite-security,Unsuccessful,1,0.0,1,No recorded WG,0,3,1,False,2,1
draft-liu-ospfv3-automated-keying-req,Unknown,0,,1,No recorded WG,0,1,1,False,1,0
draft-liu-path-validation-problem-statement,Ongoing,1,0.0,1,No recorded WG,0,3,1,False,3,0
draft-liu-pce-pcep-flowspec-v2,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-pce-pcep-tunnel-flowspec,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-pce-sr-policy-cp-threshold,Ongoing,4,1.352498288843258,1,No recorded WG,0,4,2,True,2,2
draft-liu-pce-srv6-msd-consideration,Ongoing,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-pim-igmp-mld-yang,Unsuccessful,2,0.4134154688569473,1,No recorded WG,0,2,1,False,2,0
draft-liu-pim-msdp-sendholdtimer,Ongoing,5,1.2867898699520877,1,No recorded WG,0,3,1,False,2,1
draft-liu-pim-msr6-encapsulation-and-forwarding,Ongoing,2,0.5065023956194388,1,No recorded WG,0,3,2,True,2,1
draft-liu-pim-rpf-vector-conflict-resolution,Ongoing,3,0.7227926078028748,1,No recorded WG,0,4,2,True,2,2
draft-liu-pim-single-stream-multicast-frr,Unsuccessful,1,0.0,1,No recorded WG,0,4,1,False,4,0
draft-liu-pim-yang,Unsuccessful,2,0.4106776180698152,1,No recorded WG,0,3,2,True,3,0
draft-liu-policy-based-management-framework,Successful,1,0.0,1,No recorded WG,0,8,4,True,7,1
draft-liu-protocol-interactive-media-transmission,Ongoing,1,0.0,1,No recorded WG,0,5,0,False,0,5
draft-liu-pwe3-mpls-tp-p2mp-pw-protection,Unsuccessful,4,1.4428473648186173,1,No recorded WG,0,1,1,False,1,0
draft-liu-quic-mpquic-usecase,Ongoing,1,0.0,1,No recorded WG,0,2,0,False,0,2
draft-liu-rohc-scribe,Unknown,0,,1,No recorded WG,0,3,0,False,0,3
draft-liu-rtgwg-adaptive-routing-notification,Ongoing,3,0.9390828199863107,1,No recorded WG,0,3,1,False,3,0
draft-liu-rtgwg-agent-gateway-requirements,Ongoing,2,0.06844626967830253,1,No recorded WG,0,6,1,False,5,1
draft-liu-rtgwg-ipipv4-tunnel-yang,Unsuccessful,2,0.15058179329226556,1,No recorded WG,0,2,1,False,2,0
draft-liu-rtgwg-llmsync-multicast,Ongoing,1,0.0,1,No recorded WG,0,3,2,True,3,0
draft-liu-rtgwg-mdt-in-high-bdp,Ongoing,3,1.6043805612594113,1,No recorded WG,0,1,0,False,0,1
draft-liu-rtgwg-mtu-config-ps,Unsuccessful,1,0.0,1,No recorded WG,0,1,1,False,1,0
draft-liu-rtgwg-path-aware-remote-protection,Ongoing,6,2.0670773442847366,1,No recorded WG,0,6,3,True,3,3
draft-liu-rtgwg-sr-protection-considerations,Ongoing,12,4.1505817932922655,3,No recorded WG,0,6,3,True,12,3
draft-liu-rtgwg-srv6-cc,Ongoing,4,0.7967145790554415,2,No recorded WG,0,5,3,True,5,2
draft-liu-rtgwg-wan-flowctrl-detect,Ongoing,2,0.3887748117727584,1,No recorded WG,0,2,2,True,2,0
draft-liu-rtgwg-yang-rip,Unsuccessful,2,0.188911704312115,1,Recorded WG,1,3,2,True,3,0
draft-liu-running-multiple-prefixes,Unsuccessful,2,0.31211498973305957,1,No recorded WG,0,2,1,False,2,0
draft-liu-saag-zt-problem-statement,Ongoing,2,0.5284052019164955,2,No recorded WG,0,3,0,False,0,6
draft-liu-sdn-mobility,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-sdnrg-vn-practice,Unsuccessful,1,0.0,1,No recorded WG,0,2,1,False,2,0
draft-liu-service-chaining-use-cases,Unsuccessful,3,0.243668720054757,1,No recorded WG,0,7,4,True,6,1
draft-liu-sfc-nesting-use-case,Unsuccessful,2,0.3258042436687201,1,No recorded WG,0,2,0,False,0,2
draft-liu-sfc-use-cases,Unsuccessful,9,0.9363449691991786,1,No recorded WG,0,11,4,True,7,4
draft-liu-sidrops-community-authentication,Ongoing,2,0.49007529089664614,1,No recorded WG,0,4,1,False,4,0
