rfc_uri,rfc_number,rfc_name,rfc_title,publication_time,publication_year,final_draft_uri,complete_revision_count,first_recorded_submission,last_recorded_submission,family_draft_count,maximum_lineage_depth,final_draft_revision_count,predecessor_revision_count,recorded_development_days
/api/v1/doc/document/rfc9507/,9507,rfc9507,Information-Centric Networking (ICN) Traceroute Protocol Specification,2024-03-11 22:26:05+00:00,2024,/api/v1/doc/document/draft-irtf-icnrg-icntraceroute/,19,2016-09-19,2023-08-17,2,1,12,7,2730
/api/v1/doc/document/rfc9508/,9508,rfc9508,Information-Centric Networking (ICN) Ping Protocol Specification,2024-03-11 22:26:05+00:00,2024,/api/v1/doc/document/draft-irtf-icnrg-icnping/,20,2016-08-26,2023-08-28,2,1,13,7,2754
/api/v1/doc/document/rfc9509/,9509,rfc9509,X.509 Certificate Extended Key Usage (EKU) for 5G Network Functions,2024-03-21 01:11:56+00:00,2024,/api/v1/doc/document/draft-ietf-lamps-nf-eku/,9,2023-02-13,2023-09-22,2,1,6,3,402
/api/v1/doc/document/rfc9510/,9510,rfc9510,Alternative Delta Time Encoding for Content-Centric Networking (CCNx) Using Compact Floating-Point Arithmetic,2024-02-22 23:37:06+00:00,2024,/api/v1/doc/document/draft-irtf-icnrg-ccnx-timetlv/,12,2019-11-04,2023-10-04,2,1,6,6,1571
/api/v1/doc/document/rfc9512/,9512,rfc9512,YAML Media Type,2024-02-14 22:15:17+00:00,2024,/api/v1/doc/document/draft-ietf-httpapi-yaml-mediatypes/,11,2022-04-01,2023-08-30,1,0,11,0,684
/api/v1/doc/document/rfc9517/,9517,rfc9517,A URN Namespace for the Data Documentation Initiative (DDI),2024-01-16 23:10:01+00:00,2024,/api/v1/doc/document/draft-urn-ddi/,7,2021-02-24,2023-08-13,1,0,7,0,1056
/api/v1/doc/document/rfc9519/,9519,rfc9519,Update to the IANA SSH Protocol Parameters Registry Requirements,2024-01-25 00:43:52+00:00,2024,/api/v1/doc/document/draft-yee-ssh-iana-requirements/,4,2022-01-10,2023-09-08,1,0,4,0,745
/api/v1/doc/document/rfc9521/,9521,rfc9521,Bidirectional Forwarding Detection (BFD) for  Generic Network Virtualization Encapsulation (Geneve),2024-01-16 21:15:27+00:00,2024,/api/v1/doc/document/draft-ietf-nvo3-bfd-geneve/,19,2018-11-23,2023-08-24,3,2,14,5,1880
/api/v1/doc/document/rfc9522/,9522,rfc9522,Overview and Principles of Internet Traffic Engineering,2024-01-28 22:37:05+00:00,2024,/api/v1/doc/document/draft-ietf-teas-rfc3272bis/,40,2019-11-01,2023-08-12,2,1,28,12,1549
/api/v1/doc/document/rfc9523/,9523,rfc9523,A Secure Selection and Filtering Mechanism for the Network Time Protocol with Khronos,2024-02-21 23:29:25+00:00,2024,/api/v1/doc/document/draft-ietf-ntp-chronos/,30,2018-06-28,2023-08-29,2,1,26,4,2064
/api/v1/doc/document/rfc9524/,9524,rfc9524,Segment Routing Replication for Multipoint Service Delivery,2024-02-22 21:26:54+00:00,2024,/api/v1/doc/document/draft-ietf-spring-sr-replication-segment/,29,2018-06-29,2023-08-28,3,2,20,9,2064
/api/v1/doc/document/rfc9526/,9526,rfc9526,Simple Provisioning of Public Names for Residential Networks,2024-01-29 05:37:32+00:00,2024,/api/v1/doc/document/draft-ietf-homenet-front-end-naming-delegation/,33,2012-07-30,2023-02-08,2,1,28,5,4200
/api/v1/doc/document/rfc9527/,9527,rfc9527,DHCPv6 Options for the Homenet Naming Authority,2024-01-29 05:37:32+00:00,2024,/api/v1/doc/document/draft-ietf-homenet-naming-architecture-dhc-options/,28,2013-10-20,2022-10-31,2,1,25,3,3753
/api/v1/doc/document/rfc9528/,9528,rfc9528,Ephemeral Diffie-Hellman Over COSE (EDHOC),2024-03-21 01:58:07+00:00,2024,/api/v1/doc/document/draft-ietf-lake-edhoc/,41,2016-03-21,2024-01-22,3,2,24,17,2922
/api/v1/doc/document/rfc9529/,9529,rfc9529,Traces of Ephemeral Diffie-Hellman Over COSE (EDHOC),2024-03-21 01:58:07+00:00,2024,/api/v1/doc/document/draft-ietf-lake-traces/,13,2021-09-10,2024-01-27,2,1,10,3,923
/api/v1/doc/document/rfc9530/,9530,rfc9530,Digest Fields,2024-02-14 19:08:19+00:00,2024,/api/v1/doc/document/draft-ietf-httpbis-digest-headers/,15,2019-05-23,2023-07-10,2,1,14,1,1728
/api/v1/doc/document/rfc9531/,9531,rfc9531,Path Steering in Content-Centric Networking (CCNx) and Named Data Networking (NDN),2024-03-11 22:26:06+00:00,2024,/api/v1/doc/document/draft-irtf-icnrg-pathsteering/,16,2019-10-21,2023-09-29,2,1,8,8,1603
/api/v1/doc/document/rfc9532/,9532,rfc9532,HTTP Proxy-Status Parameter for Next-Hop Aliases,2024-01-31 21:59:10+00:00,2024,/api/v1/doc/document/draft-ietf-httpbis-alias-proxy-status/,10,2022-10-04,2023-12-13,3,2,8,2,484
/api/v1/doc/document/rfc9533/,9533,rfc9533,One-Way and Two-Way Active Measurement Protocol Extensions for Performance Measurement on a Link Aggregation Group,2024-02-01 00:30:28+00:00,2024,/api/v1/doc/document/draft-ietf-ippm-otwamp-on-lag/,14,2021-02-07,2023-12-11,2,1,9,5,1089
/api/v1/doc/document/rfc9534/,9534,rfc9534,Simple Two-Way Active Measurement Protocol Extensions for Performance Measurement on a Link Aggregation Group,2024-02-01 00:37:07+00:00,2024,/api/v1/doc/document/draft-ietf-ippm-stamp-on-lag/,15,2020-07-06,2023-12-11,3,2,7,8,1305
/api/v1/doc/document/rfc9535/,9535,rfc9535,JSONPath: Query Expressions for JSON,2024-02-22 05:00:24+00:00,2024,/api/v1/doc/document/draft-ietf-jsonpath-base/,24,2020-07-13,2023-09-24,3,2,22,2,1319
/api/v1/doc/document/rfc9536/,9536,rfc9536,Registration Data Access Protocol (RDAP) Reverse Search,2024-04-11 16:08:18+00:00,2024,/api/v1/doc/document/draft-ietf-regext-rdap-reverse-search/,32,2017-10-04,2023-11-13,2,1,27,5,2381
/api/v1/doc/document/rfc9537/,9537,rfc9537,Redacted Fields in the Registration Data Access Protocol (RDAP) Response,2024-03-29 16:54:52+00:00,2024,/api/v1/doc/document/draft-ietf-regext-rdap-redacted/,18,2021-07-12,2023-11-27,2,1,17,1,991
/api/v1/doc/document/rfc9538/,9538,rfc9538,Content Delivery Network Interconnection (CDNI) Delegation Using the Automated Certificate Management Environment,2024-02-22 21:00:18+00:00,2024,/api/v1/doc/document/draft-ietf-cdni-delegation-acme/,26,2017-03-13,2024-01-30,3,2,6,20,2537
/api/v1/doc/document/rfc9539/,9539,rfc9539,Unilateral Opportunistic Deployment of Encrypted Recursive-to-Authoritative DNS,2024-02-29 00:15:18+00:00,2024,/api/v1/doc/document/draft-ietf-dprive-unilateral-probing/,30,2020-09-10,2023-10-23,5,3,14,16,1267
/api/v1/doc/document/rfc9540/,9540,rfc9540,Discovery of Oblivious Services via Service Binding Records,2024-02-22 02:32:24+00:00,2024,/api/v1/doc/document/draft-ietf-ohai-svcb-config/,12,2022-03-05,2023-10-06,2,1,8,4,719
/api/v1/doc/document/rfc9541/,9541,rfc9541,Flush Mechanism for Customer MAC Addresses Based on Service Instance Identifier (I-SID) in Provider Backbone Bridging EVPN (PBB-EVPN),2024-03-21 02:39:55+00:00,2024,/api/v1/doc/document/draft-ietf-bess-pbb-evpn-isid-cmacflush/,17,2016-07-07,2023-10-23,2,1,10,7,2814
/api/v1/doc/document/rfc9542/,9542,rfc9542,IANA Considerations and IETF Protocol and Documentation Usage for IEEE 802 Parameters,2024-04-11 20:53:10+00:00,2024,/api/v1/doc/document/draft-ietf-intarea-rfc7042bis/,22,2016-06-14,2023-11-06,2,1,12,10,2858
/api/v1/doc/document/rfc9543/,9543,rfc9543,A Framework for Network Slices in Networks Built from IETF Technologies,2024-03-12 02:58:59+00:00,2024,/api/v1/doc/document/draft-ietf-teas-ietf-network-slices/,43,2019-11-03,2023-09-14,6,3,26,17,1591
/api/v1/doc/document/rfc9544/,9544,rfc9544,Precision Availability Metrics (PAMs) for Services Governed by Service Level Objectives (SLOs),2024-03-21 05:12:03+00:00,2024,/api/v1/doc/document/draft-ietf-ippm-pam/,20,2020-07-13,2023-12-01,4,2,10,10,1347
/api/v1/doc/document/rfc9545/,9545,rfc9545,Path Segment Identifier in MPLS-Based Segment Routing Networks,2024-02-22 22:06:56+00:00,2024,/api/v1/doc/document/draft-ietf-spring-mpls-path-segment/,27,2017-10-30,2023-11-30,2,1,23,4,2306
/api/v1/doc/document/rfc9546/,9546,rfc9546,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-29 02:18:29+00:00,2024,/api/v1/doc/document/draft-ietf-detnet-mpls-oam/,22,2018-06-02,2024-01-12,3,2,16,6,2098
/api/v1/doc/document/rfc9547/,9547,rfc9547,"Report from the IAB Workshop on Environmental Impact of Internet Applications and Systems, 2022",2024-02-14 12:57:07+00:00,2024,/api/v1/doc/document/draft-iab-ws-environmental-impacts-report/,4,2023-01-31,2023-10-23,1,0,4,0,379
/api/v1/doc/document/rfc9548/,9548,rfc9548,Generating Transport Key Containers (PFX) Using the GOST Algorithms,2024-05-29 20:51:37+00:00,2024,/api/v1/doc/document/draft-pkcs12-gost/,9,2023-06-06,2023-12-12,1,0,9,0,358
/api/v1/doc/document/rfc9549/,9549,rfc9549,Internationalization Updates to RFC 5280,2024-03-12 05:11:36+00:00,2024,/api/v1/doc/document/draft-ietf-lamps-rfc8399bis/,7,2023-05-10,2024-01-18,2,1,6,1,307
/api/v1/doc/document/rfc9550/,9550,rfc9550,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-21 03:37:01+00:00,2024,/api/v1/doc/document/draft-ietf-detnet-pof/,16,2021-04-19,2024-01-15,2,1,12,4,1067
/api/v1/doc/document/rfc9551/,9551,rfc9551,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-12 04:45:17+00:00,2024,/api/v1/doc/document/draft-ietf-detnet-oam-framework/,15,2020-10-25,2024-01-08,3,2,12,3,1234
/api/v1/doc/document/rfc9553/,9553,rfc9553,JSContact: A JSON Representation of Contact Data,2024-05-07 18:52:31+00:00,2024,/api/v1/doc/document/draft-ietf-calext-jscontact/,36,2019-02-28,2024-03-04,3,1,18,18,1895
/api/v1/doc/document/rfc9554/,9554,rfc9554,vCard Format Extensions for JSContact,2024-05-07 18:52:32+00:00,2024,/api/v1/doc/document/draft-ietf-calext-vcard-jscontact-extensions/,13,2022-07-11,2024-03-04,1,0,13,0,666
/api/v1/doc/document/rfc9555/,9555,rfc9555,JSContact: Converting from and to vCard,2024-05-07 18:52:32+00:00,2024,/api/v1/doc/document/draft-ietf-calext-jscontact-vcard/,30,2020-02-11,2024-03-04,3,2,16,14,1547
/api/v1/doc/document/rfc9556/,9556,rfc9556,Internet of Things (IoT) Edge Challenges and Functions,2024-04-11 17:04:05+00:00,2024,/api/v1/doc/document/draft-irtf-t2trg-iot-edge/,17,2019-07-08,2023-09-15,2,1,11,6,1739
/api/v1/doc/document/rfc9557/,9557,rfc9557,Date and Time on the Internet: Timestamps with Additional Information,2024-04-26 17:41:44+00:00,2024,/api/v1/doc/document/draft-ietf-sedate-datetime-extended/,15,2021-01-11,2023-10-23,2,1,12,3,1201
/api/v1/doc/document/rfc9558/,9558,rfc9558,Use of GOST 2012 Signature Algorithms in DNSKEY and RRSIG Resource Records for DNSSEC,2024-04-11 16:30:17+00:00,2024,/api/v1/doc/document/draft-makarenko-gost2012-dnssec/,25,2020-01-15,2024-01-25,4,2,6,19,1548
/api/v1/doc/document/rfc9559/,9559,rfc9559,Matroska Media Container Format Specification,2024-10-14 23:54:31+00:00,2024,/api/v1/doc/document/draft-ietf-cellar-matroska/,24,2018-07-17,2024-09-11,1,0,24,0,2281
/api/v1/doc/document/rfc9560/,9560,rfc9560,Federated Authentication for the Registration Data Access Protocol (RDAP) Using OpenID Connect,2024-04-26 18:30:17+00:00,2024,/api/v1/doc/document/draft-ietf-regext-rdap-openid/,45,2015-05-14,2023-11-05,3,2,28,17,3270
/api/v1/doc/document/rfc9561/,9561,rfc9561,Using the Parallel NFS (pNFS) SCSI Layout to Access Non-Volatile Memory Express (NVMe) Storage Devices,2024-04-03 21:15:18+00:00,2024,/api/v1/doc/document/draft-ietf-nfsv4-scsi-layout-nvme/,12,2016-07-08,2024-01-10,2,1,8,4,2826
/api/v1/doc/document/rfc9562/,9562,rfc9562,Universally Unique IDentifiers (UUIDs),2024-05-07 18:52:32+00:00,2024,/api/v1/doc/document/draft-ietf-uuidrev-rfc4122bis/,20,2020-02-24,2023-11-06,2,1,15,5,1534
/api/v1/doc/document/rfc9563/,9563,rfc9563,SM2 Digital Signature Algorithm for DNSSEC,2024-12-05 00:59:48+00:00,2024,/api/v1/doc/document/draft-cuiling-dnsop-sm2-alg/,16,2022-04-07,2024-01-18,1,0,16,0,973
/api/v1/doc/document/rfc9565/,9565,rfc9565,An Update to the tcpControlBits IP Flow Information Export (IPFIX) Information Element,2024-03-12 04:56:45+00:00,2024,/api/v1/doc/document/draft-ietf-opsawg-rfc7125-update/,11,2022-09-20,2023-11-29,2,1,8,3,539
/api/v1/doc/document/rfc9566/,9566,rfc9566,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-26 17:41:44+00:00,2024,/api/v1/doc/document/draft-ietf-detnet-mpls-over-ip-preof/,15,2021-06-09,2024-02-22,2,1,12,3,1052
/api/v1/doc/document/rfc9567/,9567,rfc9567,DNS Error Reporting,2024-04-26 19:18:13+00:00,2024,/api/v1/doc/document/draft-ietf-dnsop-dns-error-reporting/,10,2020-10-30,2024-03-04,2,1,9,1,1274
/api/v1/doc/document/rfc9568/,9568,rfc9568,Virtual Router Redundancy Protocol (VRRP) Version 3 for IPv4 and IPv6,2024-05-01 04:33:28+00:00,2024,/api/v1/doc/document/draft-ietf-rtgwg-vrrp-rfc5798bis/,32,2022-03-07,2024-01-04,2,1,19,13,786
/api/v1/doc/document/rfc9569/,9569,rfc9569,The Application-Layer Traffic Optimization (ALTO) Transport Information Publication Service (TIPS),2024-09-11 05:30:17+00:00,2024,/api/v1/doc/document/draft-ietf-alto-new-transport/,26,2022-03-07,2024-01-03,3,1,23,3,919
/api/v1/doc/document/rfc9570/,9570,rfc9570,Deprecating the Use of Router Alert in LSP Ping,2024-05-22 15:26:04+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-lspping-norao/,12,2021-12-09,2024-03-01,2,1,9,3,895
/api/v1/doc/document/rfc9571/,9571,rfc9571,Extension of RFC 6374-Based Performance Measurement Using Synonymous Flow Labels,2024-05-29 21:26:11+00:00,2024,/api/v1/doc/document/draft-ietf-mpls-rfc6374-sfl/,16,2015-10-18,2021-03-05,2,1,11,5,3146
/api/v1/doc/document/rfc9572/,9572,rfc9572,"Updates to EVPN Broadcast, Unknown Unicast, or Multicast (BUM) Procedures",2024-05-24 17:38:03+00:00,2024,/api/v1/doc/document/draft-ietf-bess-evpn-bum-procedure-updates/,19,2015-07-06,2021-11-18,2,1,15,4,3245
/api/v1/doc/document/rfc9573/,9573,rfc9573,MVPN/EVPN Tunnel Aggregation with Common Labels,2024-05-24 17:38:04+00:00,2024,/api/v1/doc/document/draft-ietf-bess-mvpn-evpn-aggregation-label/,17,2018-02-09,2023-10-04,2,1,15,2,2296
/api/v1/doc/document/rfc9574/,9574,rfc9574,Optimized Ingress Replication Solution for Ethernet VPNs (EVPNs),2024-05-24 17:38:04+00:00,2024,/api/v1/doc/document/draft-ietf-bess-evpn-optimized-ir/,17,2014-07-04,2022-01-25,3,2,13,4,3612
/api/v1/doc/document/rfc9575/,9575,rfc9575,DRIP Entity Tag (DET) Authentication Formats and Protocols for Broadcast Remote Identification (RID),2024-06-26 18:53:10+00:00,2024,/api/v1/doc/document/draft-ietf-drip-auth/,63,2019-10-18,2024-02-21,3,2,50,13,1713
/api/v1/doc/document/rfc9576/,9576,rfc9576,The Privacy Pass Architecture,2024-06-13 22:45:18+00:00,2024,/api/v1/doc/document/draft-ietf-privacypass-architecture/,19,2020-03-09,2023-09-25,2,1,17,2,1557
/api/v1/doc/document/rfc9577/,9577,rfc9577,The Privacy Pass HTTP Authentication Scheme,2024-06-13 22:45:18+00:00,2024,/api/v1/doc/document/draft-ietf-privacypass-auth-scheme/,23,2020-03-09,2023-10-23,5,2,16,7,1557
/api/v1/doc/document/rfc9578/,9578,rfc9578,Privacy Pass Issuance Protocols,2024-06-13 22:45:19+00:00,2024,/api/v1/doc/document/draft-ietf-privacypass-protocol/,21,2020-03-09,2023-10-03,3,1,17,4,1557
/api/v1/doc/document/rfc9579/,9579,rfc9579,Use of Password-Based Message Authentication Code 1 (PBMAC1) in PKCS #12 Syntax,2024-05-31 18:11:56+00:00,2024,/api/v1/doc/document/draft-ietf-lamps-pkcs12-pbmac1/,11,2022-06-21,2024-03-19,2,1,10,1,710
/api/v1/doc/document/rfc9580/,9580,rfc9580,OpenPGP,2024-07-31 23:00:23+00:00,2024,/api/v1/doc/document/draft-ietf-openpgp-crypto-refresh/,28,2015-11-03,2024-01-04,3,2,14,14,3193
/api/v1/doc/document/rfc9581/,9581,rfc9581,"Concise Binary Object Representation (CBOR) Tags for Time, Duration, and Period",2024-08-16 20:43:02+00:00,2024,/api/v1/doc/document/draft-ietf-cbor-time-tag/,18,2017-03-13,2023-10-30,2,1,13,5,2713
/api/v1/doc/document/rfc9582/,9582,rfc9582,A Profile for Route Origin Authorizations (ROAs),2024-05-23 20:26:25+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-rfc6482bis/,11,2022-09-11,2023-12-14,2,1,10,1,620
/api/v1/doc/document/rfc9583/,9583,rfc9583,Application Scenarios for the Quantum Internet,2024-06-21 18:45:08+00:00,2024,/api/v1/doc/document/draft-irtf-qirg-quantum-internet-use-cases/,27,2020-01-15,2023-10-16,2,1,20,7,1619
/api/v1/doc/document/rfc9584/,9584,rfc9584,RTP Payload Format for Essential Video Coding (EVC),2024-06-12 02:58:42+00:00,2024,/api/v1/doc/document/draft-ietf-avtcore-rtp-evc/,8,2020-12-08,2023-12-20,1,0,8,0,1282
/api/v1/doc/document/rfc9585/,9585,rfc9585,IMAP Response Code for Command Progress Notifications,2024-05-31 18:41:32+00:00,2024,/api/v1/doc/document/draft-ietf-extra-imap-inprogress/,7,2023-06-28,2024-04-04,1,0,7,0,338
/api/v1/doc/document/rfc9586/,9586,rfc9586,IMAP Extension for Using and Returning Unique Identifiers (UIDs) Only,2024-05-30 16:50:32+00:00,2024,/api/v1/doc/document/draft-ietf-extra-imap-uidonly/,10,2022-02-16,2024-04-04,2,1,9,1,834
/api/v1/doc/document/rfc9587/,9587,rfc9587,YANG Data Model for OSPFv3 Extended Link State Advertisements (LSAs),2024-06-07 23:04:45+00:00,2024,/api/v1/doc/document/draft-ietf-lsr-ospfv3-extended-lsa-yang/,37,2018-06-27,2024-02-02,2,1,30,7,2172
/api/v1/doc/document/rfc9588/,9588,rfc9588,Kerberos Simple Password-Authenticated Key Exchange (SPAKE) Pre-authentication,2024-08-27 21:21:44+00:00,2024,/api/v1/doc/document/draft-ietf-kitten-krb-spake-preauth/,16,2015-04-24,2024-02-08,2,1,14,2,3413
/api/v1/doc/document/rfc9589/,9589,rfc9589,On the Use of the Cryptographic Message Syntax (CMS) Signing-Time Attribute in Resource Public Key Infrastructure (RPKI) Signed Objects,2024-05-23 22:30:17+00:00,2024,/api/v1/doc/document/draft-ietf-sidrops-cms-signing-time/,10,2023-06-06,2024-04-16,2,1,8,2,352
/api/v1/doc/document/rfc9590/,9590,rfc9590,IMAP Extension for Returning Mailbox METADATA in Extended LIS,2024-05-31 20:23:57+00:00,2024,/api/v1/doc/document/draft-ietf-extra-imap-list-metadata/,9,2022-09-19,2024-04-03,2,1,6,3,620
/api/v1/doc/document/rfc9591/,9591,rfc9591,The Flexible Round-Optimized Schnorr Threshold (FROST) Protocol for Two-Round Schnorr Signatures,2024-06-28 20:59:44+00:00,2024,/api/v1/doc/document/draft-irtf-cfrg-frost/,16,2021-02-08,2023-09-18,1,0,16,0,1236
/api/v1/doc/document/rfc9592/,9592,rfc9592,Retiring the Tao of the IETF,2024-06-21 17:30:10+00:00,2024,/api/v1/doc/document/draft-tenoever-tao-retirement/,5,2023-12-12,2024-02-26,1,0,5,0,192
/api/v1/doc/document/rfc9593/,9593,rfc9593,Announcing Supported Authentication Methods in the Internet Key Exchange Protocol Version 2 (IKEv2),2024-07-23 17:45:24+00:00,2024,/api/v1/doc/document/draft-ietf-ipsecme-ikev2-auth-announce/,16,2020-03-05,2024-04-18,2,1,11,5,1601
/api/v1/doc/document/rfc9594/,9594,rfc9594,Key Provisioning for Group Communication Using Authentication and Authorization for Constrained Environments (ACE),2024-09-14 00:59:55+00:00,2024,/api/v1/doc/document/draft-ietf-ace-key-groupcomm/,23,2018-03-01,2024-04-30,2,1,20,3,2389
/api/v1/doc/document/rfc9595/,9595,rfc9595,YANG Schema Item iDentifier (YANG SID),2024-07-31 22:45:30+00:00,2024,/api/v1/doc/document/draft-ietf-core-sid/,27,2016-03-11,2023-12-22,2,1,25,2,3064
/api/v1/doc/document/rfc9596/,9596,rfc9596,"CBOR Object Signing and Encryption (COSE) ""typ"" (type) Header Parameter",2024-06-11 21:49:07+00:00,2024,/api/v1/doc/document/draft-ietf-cose-typ-header-parameter/,8,2023-07-08,2024-04-03,2,1,6,2,339
/api/v1/doc/document/rfc9597/,9597,rfc9597,CBOR Web Token (CWT) Claims in COSE Headers,2024-06-25 00:21:30+00:00,2024,/api/v1/doc/document/draft-ietf-cose-cwt-claims-in-headers/,11,2022-03-01,2023-11-29,2,1,10,1,847
/api/v1/doc/document/rfc9598/,9598,rfc9598,Internationalized Email Addresses in X.509 Certificates,2024-05-23 21:19:56+00:00,2024,/api/v1/doc/document/draft-ietf-lamps-rfc8398bis/,7,2023-07-07,2024-02-13,2,1,6,1,321
/api/v1/doc/document/rfc9599/,9599,rfc9599,Guidelines for Adding Congestion Notification to Protocols that Encapsulate IP,2024-08-31 03:45:20+00:00,2024,/api/v1/doc/document/draft-ietf-tsvwg-ecn-encap-guidelines/,28,2011-03-02,2023-12-05,2,1,23,5,4931
/api/v1/doc/document/rfc9600/,9600,rfc9600,TRansparent Interconnection of Lots of Links (TRILL): Explicit Congestion Notification (ECN) Support,2024-08-31 04:00:00+00:00,2024,/api/v1/doc/document/draft-ietf-trill-ecn-support/,10,2016-03-21,2018-02-25,2,1,8,2,3085
/api/v1/doc/document/rfc9601/,9601,rfc9601,Propagating Explicit Congestion Notification across IP Tunnel Headers Separated by a Shim,2024-08-31 04:00:00+00:00,2024,/api/v1/doc/document/draft-ietf-tsvwg-rfc6040update-shim/,27,2016-07-08,2023-12-05,3,2,24,3,2976
/api/v1/doc/document/rfc9602/,9602,rfc9602,Segment Routing over IPv6 (SRv6) Segment Identifiers in the IPv6 Addressing Architecture,2024-10-22 00:39:07+00:00,2024,/api/v1/doc/document/draft-ietf-6man-sids/,8,2022-02-10,2024-02-15,2,1,7,1,985
/api/v1/doc/document/rfc9603/,9603,rfc9603,Path Computation Element Communication Protocol (PCEP) Extensions for IPv6 Segment Routing,2024-07-29 21:00:26+00:00,2024,/api/v1/doc/document/draft-ietf-pce-segment-routing-ipv6/,31,2017-10-19,2024-04-04,2,1,26,5,2475
/api/v1/doc/document/rfc9604/,9604,rfc9604,Carrying Binding Label/SID in PCE-Based Networks,2024-08-16 21:48:36+00:00,2024,/api/v1/doc/document/draft-ietf-pce-binding-label-sid/,25,2015-04-23,2023-03-27,2,1,17,8,3403
/api/v1/doc/document/rfc9605/,9605,rfc9605,Secure Frame (SFrame): Lightweight Authenticated Encryption for Real-Time Media,2024-08-27 22:46:33+00:00,2024,/api/v1/doc/document/draft-ietf-sframe-enc/,16,2020-05-19,2024-04-04,3,1,10,6,1561
