lineage_id,lineage_root_drafts,lineage_terminal_drafts,lineage_members,lineage_length,branching_lineage,merging_lineage,lineage_revision_count,lineage_first_submission,lineage_last_submission,lineage_activity_duration_days,lineage_activity_duration_years,observation_days,inactivity_days,lineage_became_rfc,rfc_count,rfc_names,first_rfc_publication,publication_outcome,wg_status,wg_count,wg_names,area_names,rq2_clean_single_wg,rfc_streams,rfc_index_wgs,rfc_index_areas,author_count,organisation_count,organisation_names,cross_organisation,affiliation_alias_matched_records,affiliation_multi_organisation_records,affiliation_unmatched_records,affiliation_missing_records,affiliation_non_organisational_records,wg_assignment
draft-yevstifeyev-hcitp,draft-yevstifeyev-hcitp,draft-yevstifeyev-hcitp,draft-yevstifeyev-hcitp,1,False,False,10,2010-11-08,2010-12-17,39.0,0.1067761806981519,5689.0,5650.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-hctp,draft-yevstifeyev-hctp,draft-yevstifeyev-hctp,draft-yevstifeyev-hctp,1,False,False,7,2010-10-20,2010-11-09,20.0,0.054757015742642,5708.0,5688.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-http-headers-not-recognized,draft-yevstifeyev-http-headers-not-recognized,draft-yevstifeyev-http-headers-not-recognized,draft-yevstifeyev-http-headers-not-recognized,1,False,False,12,2010-11-21,2011-01-07,47.0,0.1286789869952087,5676.0,5629.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-httpbis-http-warning-registry,draft-yevstifeyev-httpbis-http-warning-registry,draft-yevstifeyev-httpbis-http-warning-registry,draft-yevstifeyev-httpbis-http-warning-registry,1,False,False,2,2011-01-11,2011-02-08,28.0,0.0766598220396988,5625.0,5597.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-ion-report,draft-yevstifeyev-ion-report,draft-yevstifeyev-ion-report,draft-yevstifeyev-ion-report,1,False,False,8,2011-03-06,2011-08-09,156.0,0.4271047227926078,5571.0,5415.0,1,1,rfc6393,2011-09-18 17:31:38+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-ipv4-options-class-informational,draft-yevstifeyev-ipv4-options-class-informational,draft-yevstifeyev-ipv4-options-class-informational,draft-yevstifeyev-ipv4-options-class-informational,1,False,False,1,2010-11-08,2010-11-08,0.0,0.0,5689.0,5689.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-ipv4-options-classes-registry,draft-yevstifeyev-ipv4-options-classes-registry,draft-yevstifeyev-ipv4-options-classes-registry,draft-yevstifeyev-ipv4-options-classes-registry,1,False,False,2,2010-11-10,2010-11-16,6.0,0.0164271047227926,5687.0,5681.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-irtp-iana,draft-yevstifeyev-irtp-iana,draft-yevstifeyev-irtp-iana,draft-yevstifeyev-irtp-iana,1,False,False,2,2010-12-26,2010-12-27,1.0,0.0027378507871321,5641.0,5640.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-netblt-iana,draft-yevstifeyev-netblt-iana,draft-yevstifeyev-netblt-iana,draft-yevstifeyev-netblt-iana,1,False,False,2,2010-12-27,2010-12-30,3.0,0.0082135523613963,5640.0,5637.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-pop-wrong-state,draft-yevstifeyev-pop-wrong-state,draft-yevstifeyev-pop-wrong-state,draft-yevstifeyev-pop-wrong-state,1,False,False,3,2011-08-03,2011-08-11,8.0,0.0219028062970568,5421.0,5413.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-pops-uri-scheme,draft-yevstifeyev-pops-uri-scheme,draft-yevstifeyev-pops-uri-scheme,draft-yevstifeyev-pops-uri-scheme,1,False,False,4,2011-02-12,2011-04-06,53.0,0.1451060917180013,5593.0,5540.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,1,1,0,No recorded WG
draft-yevstifeyev-pre-ietf-rfc-classifying-p1,draft-yevstifeyev-pre-ietf-rfc-classifying-p1,draft-yevstifeyev-pre-ietf-rfc-classifying-p1,draft-yevstifeyev-pre-ietf-rfc-classifying-p1,1,False,False,2,2010-11-28,2010-11-29,1.0,0.0027378507871321,5669.0,5668.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-pre-ietf-rfc-classifying-p2,draft-yevstifeyev-pre-ietf-rfc-classifying-p2,draft-yevstifeyev-pre-ietf-rfc-classifying-p2,draft-yevstifeyev-pre-ietf-rfc-classifying-p2,1,False,False,2,2010-11-28,2010-11-29,1.0,0.0027378507871321,5669.0,5668.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-rdp-ports-registry,draft-yevstifeyev-rdp-ports-registry,draft-yevstifeyev-rdp-ports-registry,draft-yevstifeyev-rdp-ports-registry,1,False,False,3,2010-12-28,2011-01-08,11.0,0.0301163586584531,5639.0,5628.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-rfc862bis-echo,draft-yevstifeyev-rfc862bis-echo,draft-yevstifeyev-rfc862bis-echo,draft-yevstifeyev-rfc862bis-echo,1,False,False,2,2010-12-25,2011-01-23,29.0,0.0793976728268309,5642.0,5613.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-rlogin-uri,draft-yevstifeyev-rlogin-uri,draft-yevstifeyev-rlogin-uri,draft-yevstifeyev-rlogin-uri,1,False,False,1,2011-02-02,2011-02-02,0.0,0.0,5603.0,5603.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-tn3270-uri,draft-yevstifeyev-tn3270-uri,draft-yevstifeyev-tn3270-uri,draft-yevstifeyev-tn3270-uri,1,False,False,19,2010-11-25,2011-04-06,132.0,0.3613963039014374,5672.0,5540.0,1,1,rfc6270,2011-06-06 16:09:04+00:00,Successful,No recorded WG,0,,,False,IETF,NON WORKING GROUP,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-tsvwg-irtp-to-historic,draft-yevstifeyev-tsvwg-irtp-to-historic,draft-yevstifeyev-tsvwg-irtp-to-historic,draft-yevstifeyev-tsvwg-irtp-to-historic,1,False,False,2,2011-01-04,2011-01-05,1.0,0.0027378507871321,5632.0,5631.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-vcarddav-version,draft-yevstifeyev-vcarddav-version,draft-yevstifeyev-vcarddav-version,draft-yevstifeyev-vcarddav-version,1,False,False,1,2011-09-17,2011-09-17,0.0,0.0,5376.0,5376.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-view-source-uri,draft-yevstifeyev-view-source-uri,draft-yevstifeyev-view-source-uri,draft-yevstifeyev-view-source-uri,1,False,False,2,2011-04-15,2011-04-23,8.0,0.0219028062970568,5531.0,5523.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-whois-rfc3912bis,draft-yevstifeyev-whois-rfc3912bis,draft-yevstifeyev-whois-rfc3912bis,draft-yevstifeyev-whois-rfc3912bis,1,False,False,1,2011-05-13,2011-05-13,0.0,0.0,5503.0,5503.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,1,0,,False,0,0,0,1,0,No recorded WG
draft-yevstifeyev-xri-uri-rsrv,draft-yevstifeyev-xri-uri-rsrv,draft-yevstifeyev-xri-uri-rsrv,draft-yevstifeyev-xri-uri-rsrv,1,False,False,4,2011-06-04,2011-10-23,141.0,0.3860369609856263,5481.0,5340.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,2,1,0,No recorded WG
draft-yhkim-dmm-enhanced-anchoring,draft-yhkim-dmm-enhanced-anchoring,draft-yhkim-dmm-enhanced-anchoring,draft-yhkim-dmm-enhanced-anchoring,1,False,False,6,2014-10-27,2016-07-08,620.0,1.6974674880219027,4240.0,3620.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-yi-loadngct,draft-yi-loadngct,draft-yi-loadngct,draft-yi-loadngct,1,False,False,3,2013-07-14,2014-07-04,355.0,0.971937029431896,4710.0,4355.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-yi-loadngsmartrreq,draft-yi-loadngsmartrreq,draft-yi-loadngsmartrreq,draft-yi-loadngsmartrreq,1,False,False,3,2013-07-14,2014-07-04,355.0,0.971937029431896,4710.0,4355.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-yi-manet-olsrv2-multipath,draft-yi-manet-olsrv2-multipath,draft-yi-manet-olsrv2-multipath,draft-yi-manet-olsrv2-multipath,1,False,False,3,2014-07-04,2014-07-29,25.0,0.0684462696783025,4355.0,4330.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,0,,False,0,0,2,0,0,No recorded WG
draft-yi-manet-reactive-jitter,draft-yi-manet-reactive-jitter,draft-yi-manet-reactive-jitter,draft-yi-manet-reactive-jitter,1,False,False,5,2013-07-14,2015-01-09,544.0,1.4893908281998631,4710.0,4166.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-yi-manet-smf-sec-threats,draft-yi-manet-smf-sec-threats,draft-yi-manet-smf-sec-threats,draft-yi-manet-smf-sec-threats,1,False,False,1,2014-07-04,2014-07-04,0.0,0.0,4355.0,4355.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,0,,False,0,0,3,0,0,No recorded WG
draft-yin-rwa-osnr,draft-yin-rwa-osnr,draft-yin-rwa-osnr,draft-yin-rwa-osnr,1,False,False,10,2018-04-15,2022-05-12,1488.0,4.073921971252567,2974.0,1486.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,0,,False,0,0,5,0,0,No recorded WG
draft-yin-sdn-sdni,draft-yin-sdn-sdni,draft-yin-sdn-sdni,draft-yin-sdn-sdni,1,False,False,1,2012-06-26,2012-06-26,0.0,0.0,5093.0,5093.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,6,1,Huawei,False,3,0,1,2,0,No recorded WG
draft-yin-traceroute-ipmpls,draft-yin-traceroute-ipmpls,draft-yin-traceroute-ipmpls,draft-yin-traceroute-ipmpls,1,False,False,1,2013-10-21,2013-10-21,0.0,0.0,4611.0,4611.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,1,Huawei,False,4,0,0,0,0,No recorded WG
draft-yin-tsvwg-ipflow-pathtrace-ps,draft-yin-tsvwg-ipflow-pathtrace-ps,draft-yin-tsvwg-ipflow-pathtrace-ps,draft-yin-tsvwg-ipflow-pathtrace-ps,1,False,False,2,2013-07-15,2013-10-21,98.0,0.2683093771389459,4709.0,4611.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,3,1,Huawei,False,3,0,0,0,0,No recorded WG
draft-yiu-dhc-dhcpv6-sa,draft-yiu-dhc-dhcpv6-sa,draft-yiu-dhc-dhcpv6-sa,draft-yiu-dhc-dhcpv6-sa,1,False,False,1,2015-03-08,2015-03-08,0.0,0.0,4108.0,4108.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,1,Tsinghua University,False,3,0,1,0,0,No recorded WG
draft-yizhou-nvo3-hpvr2nve-cp-req,draft-yizhou-nvo3-hpvr2nve-cp-req,draft-yizhou-nvo3-hpvr2nve-cp-req,draft-yizhou-nvo3-hpvr2nve-cp-req,1,False,False,1,2014-05-15,2014-05-15,0.0,0.0,4405.0,4405.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,5,3,Cisco; Huawei; IBM,True,4,0,1,0,0,No recorded WG
draft-yizhou-nvo3-vlan-config-in-split-nve,draft-yizhou-nvo3-vlan-config-in-split-nve,draft-yizhou-nvo3-vlan-config-in-split-nve,draft-yizhou-nvo3-vlan-config-in-split-nve,1,False,False,1,2015-07-05,2015-07-05,0.0,0.0,3989.0,3989.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,2,1,Huawei,False,2,0,0,0,0,No recorded WG
draft-yizhou-trill-active-active-connection-prob,draft-yizhou-trill-active-active-connection-prob,draft-yizhou-trill-active-active-connection-prob,draft-yizhou-trill-active-active-connection-prob,1,False,False,3,2013-07-11,2014-02-13,217.0,0.5941136208076659,4713.0,4496.0,0,0,,,Unsuccessful,Single WG,1,trill,rtg,True,,,,6,3,Huawei; Intel; ZTE,True,5,0,1,0,0,Recorded WG
draft-yizhou-trill-arp-optimization,draft-yizhou-trill-arp-optimization,draft-yizhou-trill-arp-optimization,draft-yizhou-trill-arp-optimization,1,False,False,2,2014-10-27,2015-02-14,110.0,0.3011635865845311,4240.0,4130.0,0,0,,,Unsuccessful,Single WG,1,trill,rtg,True,,,,5,1,Huawei,False,3,0,2,0,0,Recorded WG
draft-yizhou-trill-multi-destination-ping,draft-yizhou-trill-multi-destination-ping,draft-yizhou-trill-multi-destination-ping,draft-yizhou-trill-multi-destination-ping,1,False,False,3,2011-08-26,2012-05-03,251.0,0.6872005475701575,5398.0,5147.0,0,0,,,Unsuccessful,No recorded WG,0,,,False,,,,4,2,Huawei; IBM,True,3,0,1,0,0,No recorded WG
