lineage_id,lineage_members,lineage_length,lineage_revision_count,first_history_date,last_history_date,development_duration_days,development_duration_years,has_rfc,rfc_count,rfc_names,final_drafts,final_draft_names,publication_success,publication_status,success_reason,success_rfc_names,success_final_drafts,recorded_groups,recorded_wgs,recorded_wg_count,has_recorded_wg,has_individual_submissions,individual_members,no_recorded_group_members,first_individual_date,first_recorded_wg_date,first_recorded_wgs,individual_to_wg,time_to_wg_days,filename_wg_candidates,filename_candidate_count,filename_candidate_status,wg_classification
lineage_028193,draft-rampal-flow-delay-service,1,2,1996-12-18,1997-07-17,211.0,0.5776865160848734,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rampal-flow-delay-service,,1996-12-18,,,0,,,0,None,Individual / no recorded WG
lineage_028194,draft-rampalli-pedigree,1,1,2026-04-25,2026-04-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rampalli-pedigree,,2026-04-25,,,0,,,0,None,Individual / no recorded WG
lineage_028195,draft-rampalli-suradar,1,1,2026-04-25,2026-04-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rampalli-suradar,,2026-04-25,,,0,,,0,None,Individual / no recorded WG
lineage_028196,draft-ramrekha-manet-cam,1,3,2010-06-24,2011-04-21,301.0,0.8240930869267625,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramrekha-manet-cam,,2010-06-24,,,0,,manet,1,Single candidate,Individual / no recorded WG
lineage_028197,draft-ramrekha-manet-cml,1,3,2010-02-24,2011-02-28,369.0,1.0102669404517455,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramrekha-manet-cml,,2010-02-24,,,0,,manet,1,Single candidate,Individual / no recorded WG
lineage_028198,draft-ramsdell-enc-smime-gateway,1,2,2001-07-18,2002-07-03,350.0,0.9582477754962354,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-enc-smime-gateway,,2001-07-18,,,0,,smime,1,Single candidate,Individual / no recorded WG
lineage_028199,draft-ramsdell-rfc2632bis,1,1,2001-07-13,2001-07-13,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-rfc2632bis,,2001-07-13,,,0,,,0,None,Individual / no recorded WG
lineage_028200,draft-ramsdell-rfc2633bis,1,1,2001-07-13,2001-07-13,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-rfc2633bis,,2001-07-13,,,0,,,0,None,Individual / no recorded WG
lineage_028201,draft-ramsdell-role-names,1,1,1998-04-30,1998-04-30,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-role-names,,1998-04-30,,,0,,,0,None,Individual / no recorded WG
lineage_028202,draft-ramsdell-simp-protocol,1,3,2000-04-20,2000-05-15,25.0,0.06844626967830253,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-simp-protocol,,2000-04-20,,,0,,,0,None,Individual / no recorded WG
lineage_028203,draft-ramsdell-smime-msg,1,1,1997-11-05,1997-11-05,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-smime-msg,,1997-11-05,,,0,,smime,1,Single candidate,Individual / no recorded WG
lineage_028204,draft-ramsdell-smime-sha256,1,1,2005-10-19,2005-10-19,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-smime-sha256,,2005-10-19,,,0,,smime,1,Single candidate,Individual / no recorded WG
lineage_028205,draft-ramsdell-smime31-cert,1,1,2000-07-24,2000-07-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-smime31-cert,,2000-07-24,,,0,,,0,None,Individual / no recorded WG
lineage_028206,draft-ramsdell-smime31-msg,1,2,2000-07-24,2000-11-21,120.0,0.32854209445585214,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-smime31-msg,,2000-07-24,,,0,,,0,None,Individual / no recorded WG
lineage_028207,draft-ramsdell-subscription-data-format,1,1,2002-09-16,2002-09-16,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ramsdell-subscription-data-format,,2002-09-16,,,0,,,0,None,Individual / no recorded WG
lineage_028208,draft-ranade-netmod-yang-push-extension,1,3,2019-02-05,2019-02-05,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranade-netmod-yang-push-extension,,2019-02-05,,,0,,netmod,1,Single candidate,Individual / no recorded WG
lineage_028209,draft-ranalli-peek-walter-enum-t1roles,1,2,2000-11-21,2001-02-05,76.0,0.2080766598220397,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranalli-peek-walter-enum-t1roles,,2000-11-21,,,0,,enum,1,Single candidate,Individual / no recorded WG
lineage_028210,draft-ranarang-sipping-middialog-sip-status,1,1,2006-07-12,2006-07-12,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranarang-sipping-middialog-sip-status,,2006-07-12,,,0,,sip;sipping,2,Ambiguous candidates,Individual / no recorded WG
lineage_028211,draft-ranch-ipoverlocaltalk,1,1,1992-07-10,1992-07-10,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranch-ipoverlocaltalk,,1992-07-10,,,0,,,0,None,Individual / no recorded WG
lineage_028212,draft-randall-3447bis,1,1,2008-09-15,2008-09-15,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randall-3447bis,,2008-09-15,,,0,,,0,None,Individual / no recorded WG
lineage_028213,draft-randers-png-spec,1,1,1999-01-18,1999-01-18,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randers-png-spec,,1999-01-18,,,0,,,0,None,Individual / no recorded WG
lineage_028214,draft-rando-test,1,1,2018-08-15,2018-08-15,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rando-test,,2018-08-15,,,0,,,0,None,Individual / no recorded WG
lineage_028215,draft-randriamasy-alto-cellular-adresses,1,4,2017-06-29,2020-03-09,984.0,2.6940451745379876,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randriamasy-alto-cellular-adresses,,2017-06-29,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_028216,draft-randriamasy-alto-cost-context,1,4,2016-11-15,2020-03-09,1210.0,3.3127994524298425,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randriamasy-alto-cost-context,,2016-11-15,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_028217,draft-randriamasy-alto-cost-schedule,1,4,2012-03-06,2014-02-14,710.0,1.943874058863792,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randriamasy-alto-cost-schedule,,2012-03-06,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_028218,draft-randriamasy-alto-cost-value-name,1,1,2013-07-15,2013-07-15,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randriamasy-alto-cost-value-name,,2013-07-15,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_028219,draft-randriamasy-alto-mobile-core,1,2,2010-10-18,2010-10-22,4.0,0.010951403148528405,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randriamasy-alto-mobile-core,,2010-10-18,,,0,,alto;core,2,Ambiguous candidates,Individual / no recorded WG
lineage_028220,draft-randriamasy-alto-relay,1,2,2010-10-18,2011-04-15,179.0,0.49007529089664614,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-randriamasy-alto-relay,,2010-10-18,,,0,,alto,1,Single candidate,Individual / no recorded WG
lineage_028221,draft-rang-simple-problem-statement,1,2,2006-06-21,2006-10-25,126.0,0.34496919917864477,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rang-simple-problem-statement,,2006-06-21,,,0,,problem;simple,2,Ambiguous candidates,Individual / no recorded WG
lineage_028222,draft-rangan-nfsv4-mib,1,1,2001-03-23,2001-03-23,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rangan-nfsv4-mib,,2001-03-23,,,0,,nfsv4,1,Single candidate,Individual / no recorded WG
lineage_028223,draft-ranganathan-gsmp-qos-framework,1,1,1998-12-16,1998-12-16,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranganathan-gsmp-qos-framework,,1998-12-16,,,0,,gsmp,1,Single candidate,Individual / no recorded WG
lineage_028224,draft-ranjit-sipping-conference,1,2,2004-04-09,2004-04-15,6.0,0.01642710472279261,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranjit-sipping-conference,,2004-04-09,,,0,,sipping,1,Single candidate,Individual / no recorded WG
lineage_028225,draft-ranjith-dpnss-mib,1,1,2000-11-27,2000-11-27,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranjith-dpnss-mib,,2000-11-27,,,0,,,0,None,Individual / no recorded WG
lineage_028226,draft-ranjith-sigtran-gr303ua,1,1,2002-10-25,2002-10-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ranjith-sigtran-gr303ua,,2002-10-25,,,0,,sigtran,1,Single candidate,Individual / no recorded WG
lineage_028227,draft-rankin-ccsv,1,3,2024-05-16,2024-09-16,123.0,0.33675564681724846,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rankin-ccsv,,2024-05-16,,,0,,,0,None,Individual / no recorded WG
lineage_028228,draft-rantonen-manet-idaddress-dad-adhocnet,1,1,2003-08-26,2003-08-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rantonen-manet-idaddress-dad-adhocnet,,2003-08-26,,,0,,manet,1,Single candidate,Individual / no recorded WG
lineage_028229,draft-rao-ccamp-mlnmrn-otn-ospfte-ext,1,4,2012-08-02,2013-10-19,443.0,1.212867898699521,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rao-ccamp-mlnmrn-otn-ospfte-ext,,2012-08-02,,,0,,ccamp,1,Single candidate,Individual / no recorded WG
lineage_028230,draft-rao-ccamp-otn-mlnmrn-ospfte-ext,1,1,2012-08-01,2012-08-01,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rao-ccamp-otn-mlnmrn-ospfte-ext,,2012-08-01,,,0,,ccamp,1,Single candidate,Individual / no recorded WG
lineage_028231,draft-rao-ipv6-prefix-delegation,1,2,2006-08-22,2007-02-21,183.0,0.5010266940451745,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rao-ipv6-prefix-delegation,,2006-08-22,,,0,,ipv6,1,Single candidate,Individual / no recorded WG
lineage_028232,draft-rao-rtsp,1,1,1996-10-09,1996-10-09,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rao-rtsp,,1996-10-09,,,0,,,0,None,Individual / no recorded WG
lineage_028233,draft-rao-sigtran-v5ua,1,2,2000-07-06,2000-12-01,148.0,0.405201916495551,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rao-sigtran-v5ua,,2000-07-06,,,0,,sigtran,1,Single candidate,Individual / no recorded WG
lineage_028234,draft-rare-imm-netaccess,1,1,1993-12-02,1993-12-02,0.0,0.0,1,1,RFC1614,draft-rare-imm-netaccess-00,draft-rare-imm-netaccess,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC1614,draft-rare-imm-netaccess-00,Interactive Multimedia,imm,1,1,0,,,,1993-12-02,imm,0,,,0,None,Recorded WG
lineage_028235,draft-rare-msg-a-bombs,1,1,1994-06-02,1994-06-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Mail and Messaging,wg-msg,1,1,0,,,,1994-06-02,wg-msg,0,,,0,None,Recorded WG
lineage_028236,draft-rare-msg-c-bombs,1,1,1994-06-02,1994-06-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Mail and Messaging,wg-msg,1,1,0,,,,1994-06-02,wg-msg,0,,,0,None,Recorded WG
lineage_028237,draft-rare-msg-ornames,1,1,1994-03-17,1994-03-17,0.0,0.0,1,1,RFC1685,draft-rare-msg-ornames-00,draft-rare-msg-ornames,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC1685,draft-rare-msg-ornames-00,Individual Submissions,,0,0,1,draft-rare-msg-ornames,,1994-03-17,,,0,,,0,None,Individual / no recorded WG
lineage_028238,draft-rare-nap-x500intro,1,1,1994-02-15,1994-02-15,0.0,0.0,1,1,RFC1684,draft-rare-nap-x500intro-01,draft-rare-nap-x500intro,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC1684,draft-rare-nap-x500intro-01,Individual Submissions,,0,0,1,draft-rare-nap-x500intro,,1994-02-15,,,0,,,0,None,Individual / no recorded WG
lineage_028239,draft-rare-nap-x500naming,1,1,1993-10-13,1993-10-13,0.0,0.0,1,1,RFC1617,draft-rare-nap-x500naming-02,draft-rare-nap-x500naming,1,Successful,RFCIndex + DataTrackerExt.draft_history_for_rfc,RFC1617,draft-rare-nap-x500naming-02,Individual Submissions,,0,0,1,draft-rare-nap-x500naming,,1993-10-13,,,0,,,0,None,Individual / no recorded WG
lineage_028240,draft-rashid-6lo-iid-assignment,1,4,2016-03-16,2017-03-13,362.0,0.9911019849418207,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rashid-6lo-iid-assignment,,2016-03-16,,,0,,6lo,1,Single candidate,Individual / no recorded WG
lineage_028241,draft-rashid-eerrd-sensornetwork,1,1,2005-10-20,2005-10-20,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rashid-eerrd-sensornetwork,,2005-10-20,,,0,,,0,None,Individual / no recorded WG
lineage_028242,draft-rashok-tls-ticket-request-msg,1,2,2019-12-19,2020-04-13,116.0,0.31759069130732376,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rashok-tls-ticket-request-msg,,2019-12-19,,,0,,tls,1,Single candidate,Individual / no recorded WG
lineage_028243,draft-rasool-lsr-flex-algo-yang,1,2,2019-04-29,2020-01-10,256.0,0.7008898015058179,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rasool-lsr-flex-algo-yang,,2019-04-29,,,0,,lsr,1,Single candidate,Individual / no recorded WG
lineage_028244,draft-rass-panrg-mpath-usecase,1,2,2019-03-11,2019-09-10,183.0,0.5010266940451745,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rass-panrg-mpath-usecase,,2019-03-11,,,0,,,0,None,Individual / no recorded WG
lineage_028245,draft-raszuk-aggr-withdraw,1,1,2005-10-28,2005-10-28,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-aggr-withdraw,,2005-10-28,,,0,,,0,None,Individual / no recorded WG
lineage_028246,draft-raszuk-bgp-diagnostic-message,1,3,2010-10-18,2011-03-11,144.0,0.3942505133470226,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-bgp-diagnostic-message,,2010-10-18,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028247,draft-raszuk-diverse-bgp-path-dist,1,2,2009-07-05,2010-03-05,243.0,0.6652977412731006,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-diverse-bgp-path-dist,,2009-07-05,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028248,draft-raszuk-ext-failure-propagation,1,1,2005-07-05,2005-07-05,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-ext-failure-propagation,,2005-07-05,,,0,,,0,None,Individual / no recorded WG
lineage_028249,draft-raszuk-idr-bgp-auto-discovery,1,9,2014-01-31,2022-04-29,3010.0,8.240930869267626,0,0,,,,0,Not published,No mapped published RFC,,,Inter-Domain Routing,idr,1,1,0,,,,2014-01-31,idr,0,,,0,None,Recorded WG
lineage_028250,draft-raszuk-idr-bgp-auto-session-setup,1,2,2018-07-16,2019-12-11,513.0,1.404517453798768,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-idr-bgp-auto-session-setup,,2018-07-16,,,0,,bgp;idr,2,Ambiguous candidates,Individual / no recorded WG
lineage_028251,draft-raszuk-idr-bgp-pr,1,6,2014-07-23,2016-05-31,678.0,1.8562628336755647,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-idr-bgp-pr,,2014-07-23,,,0,,bgp;idr,2,Ambiguous candidates,Individual / no recorded WG
lineage_028252,draft-raszuk-idr-flow-spec-impl,1,1,2008-06-21,2008-06-21,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-idr-flow-spec-impl,,2008-06-21,,,0,,idr,1,Single candidate,Individual / no recorded WG
lineage_028253,draft-raszuk-idr-ibgp-auto-mesh,1,1,2003-06-24,2003-06-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-idr-ibgp-auto-mesh,,2003-06-24,,,0,,idr,1,Single candidate,Individual / no recorded WG
lineage_028254,draft-raszuk-isis-peer-discovery,1,1,2003-06-24,2003-06-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-isis-peer-discovery,,2003-06-24,,,0,,isis,1,Single candidate,Individual / no recorded WG
lineage_028255,draft-raszuk-lsr-imp,1,1,2022-07-08,2022-07-08,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-lsr-imp,,2022-07-08,,,0,,lsr,1,Single candidate,Individual / no recorded WG
lineage_028256,draft-raszuk-mi-bgp,1,1,2018-10-22,2018-10-22,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-mi-bgp,,2018-10-22,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028257,draft-raszuk-mpls-domain-wide-labels,1,6,2013-07-14,2015-11-23,862.0,2.3600273785078714,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-mpls-domain-wide-labels,,2013-07-14,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_028258,draft-raszuk-mpls-raf-fwk,1,1,2022-04-25,2022-04-25,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-mpls-raf-fwk,,2022-04-25,,,0,,mpls,1,Single candidate,Individual / no recorded WG
lineage_028259,draft-raszuk-ospf-bgp-peer-discovery,1,1,2003-06-24,2003-06-24,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-ospf-bgp-peer-discovery,,2003-06-24,,,0,,bgp;ospf,2,Ambiguous candidates,Individual / no recorded WG
lineage_028260,draft-raszuk-registered-wide-bgp-community-values,1,1,2010-10-17,2010-10-17,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-registered-wide-bgp-community-values,,2010-10-17,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028261,draft-raszuk-rtgwg-ip-te-np,1,1,2019-09-26,2019-09-26,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-rtgwg-ip-te-np,,2019-09-26,,,0,,rtgwg,1,Single candidate,Individual / no recorded WG
lineage_028262,draft-raszuk-teas-ip-te-np,1,1,2019-10-02,2019-10-02,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-teas-ip-te-np,,2019-10-02,,,0,,teas,1,Single candidate,Individual / no recorded WG
lineage_028263,draft-raszuk-ti-bgp,1,2,2009-05-27,2010-03-24,301.0,0.8240930869267625,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-raszuk-ti-bgp,,2009-05-27,,,0,,bgp,1,Single candidate,Individual / no recorded WG
lineage_028264,draft-rathnayake-svg-limitations,1,1,2025-02-28,2025-02-28,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rathnayake-svg-limitations,,2025-02-28,,,0,,,0,None,Individual / no recorded WG
lineage_028265,draft-rathnayake-xml2rfc-unicode,1,2,2023-08-28,2024-10-09,408.0,1.1170431211498972,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rathnayake-xml2rfc-unicode,,2023-08-28,,,0,,,0,None,Individual / no recorded WG
lineage_028266,draft-ratilainen-lpwan-nb-iot,1,1,2016-07-08,2016-07-08,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ratilainen-lpwan-nb-iot,,2016-07-08,,,0,,lpwan,1,Single candidate,Individual / no recorded WG
lineage_028267,draft-ratnawat-httpapi-async-problem-details,1,1,2026-03-01,2026-03-01,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-ratnawat-httpapi-async-problem-details,,2026-03-01,,,0,,httpapi;problem,2,Ambiguous candidates,Individual / no recorded WG
lineage_028268,draft-rats-runtime-tpr,1,1,2025-07-07,2025-07-07,0.0,0.0,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rats-runtime-tpr,,2025-07-07,,,0,,rats,1,Single candidate,Individual / no recorded WG
lineage_028269,draft-rats-sardar-sec-cons;draft-sardar-rats-sec-cons,2,5,2025-10-20,2026-04-29,191.0,0.5229295003422314,0,0,,,,0,Not published,No mapped published RFC,,,Individual Submissions,,0,0,1,draft-rats-sardar-sec-cons;draft-sardar-rats-sec-cons,,2025-10-20,,,0,,rats,1,Single candidate,Individual / no recorded WG
